probe,gene
ILMN_2249552,GTF2A1
ILMN_2249578,NETO1
ILMN_2249677,LSR
ILMN_2249720,LAT2
ILMN_2249920,FYN
ILMN_2250126,RERE
ILMN_2250344,DACT1
ILMN_2250445,SMTN
ILMN_2250521,INS-IGF2
ILMN_2250820,MYO1C
ILMN_2250830,SPDYE1
ILMN_2250923,FOXP1
ILMN_2251020,SLC10A7
ILMN_2251047,SMARCC2
ILMN_2251062,ANKMY1
ILMN_2251114,SEPTIN4
ILMN_2251184,ERP29
ILMN_2251225,WDR78
ILMN_2251253,ALDOA
ILMN_2251279,WDR45
ILMN_2251375,ZFP64
ILMN_2251452,RPS6KA1
ILMN_2251505,ARPP21
ILMN_2251664,SLC66A1
ILMN_2251759,FRMD6
ILMN_2251784,NSF
ILMN_2251804,SMC4
ILMN_2251895,CBFA2T2
ILMN_2251961,PCDHGA5
ILMN_2251963,PCDHGA5
ILMN_2251978,PAXBP1
ILMN_2252021,RBM44
ILMN_2252136,YWHAE
ILMN_2252160,UBC
ILMN_2252178,FBXO22
ILMN_2252186,CAPN10
ILMN_2252295,ELF2
ILMN_2252300,NPHP1
ILMN_2252309,DPP7
ILMN_2252408,CNPY4
ILMN_2252495,UBE2L6
ILMN_2252554,MANBAL
ILMN_2252621,ACOT7
ILMN_2252701,SLC6A9
ILMN_2252705,VPS13B
ILMN_2252813,TAF5L
ILMN_2253017,LGMN
ILMN_2253145,NEK3
ILMN_2253207,AKAP4
ILMN_2253246,DNAJC28
ILMN_2253272,SUCO
ILMN_2253286,PRKCZ
ILMN_2253300,TM9SF1
ILMN_2253537,NXF2
ILMN_2253648,PRKDC
ILMN_2253707,ITGB4
ILMN_2253732,ST8SIA4
ILMN_2253759,IL18BP
ILMN_2253805,GFRA1
ILMN_2253822,NCKAP5
ILMN_2254123,IFT81
ILMN_2254182,RLIM
ILMN_2254562,FRS2
ILMN_2254574,ZDHHC9
ILMN_2254583,SNX14
ILMN_2254635,ITGAX
ILMN_2254722,PCDH11Y
ILMN_2254943,PABPN1L
ILMN_2254962,ACSS2
ILMN_2254994,NNT
ILMN_2255021,ARPC2
ILMN_2255043,DLG3
ILMN_2255088,OCLN
ILMN_2255133,BCL11A
ILMN_2255142,TRIM34
ILMN_2255256,MARVELD3
ILMN_2255310,RPS15A
ILMN_2255382,NECTIN2
ILMN_2255579,RAB37
ILMN_2255605,TULP4
ILMN_2255811,TRAF5
ILMN_2256050,SERPINA1
ILMN_2256081,DNASE1L1
ILMN_2256106,NIN
ILMN_2256295,GNLY
ILMN_2256359,ZNF823
ILMN_2256482,HMGCLL1
ILMN_2256687,SOX6
ILMN_2256765,CDC16
ILMN_2256868,NCOR2
ILMN_2256894,BTN2A2
ILMN_2256907,MAPK10
ILMN_2256953,CASZ1
ILMN_2257015,AGER
ILMN_2257223,PTPN7
ILMN_2257377,SCML1
ILMN_2257432,RAD51
ILMN_2257587,CD34
ILMN_2257607,STARD13
ILMN_2257652,CACNB4
ILMN_2257665,PARL
ILMN_2257833,BBS7
ILMN_2258004,METRNL
ILMN_2258234,KLHL5
ILMN_2258268,GLRX2
ILMN_2258363,KLC4
ILMN_2258383,BAX
ILMN_2258409,P2RY14
ILMN_2258471,SLC30A5
ILMN_2258488,BOLA3
ILMN_2258543,PRDM2
ILMN_2258689,SORBS1
ILMN_2258749,BAIAP2
ILMN_2258774,MRPL43
ILMN_2258816,SAMD3
ILMN_2258897,GNAL
ILMN_2258958,SEPTIN10
ILMN_2259119,PRMT2
ILMN_2259155,OTOL1
ILMN_2259223,TMTC4
ILMN_2259292,CCZ1
ILMN_2259308,STEAP2
ILMN_2259467,N4BP2L1
ILMN_2259495,BID
ILMN_2259520,C10orf53
ILMN_2259633,KMT2E
ILMN_2259730,NLGN4X
ILMN_2259815,TBX20
ILMN_2259818,MELTF
ILMN_2259949,BCKDHB
ILMN_2259966,TGM5
ILMN_2260082,NAIP
ILMN_2260120,DDX11
ILMN_2260313,CRYBA2
ILMN_2260392,ACTR3B
ILMN_2260643,LPA
ILMN_2260715,KLK15
ILMN_2260725,WTAP
ILMN_2260756,GSDMB
ILMN_2260813,TSPYL2
ILMN_2260926,DPP8
ILMN_2260933,BPIFA3
ILMN_2260991,TSPO
ILMN_2261076,NEDD9
ILMN_2261099,SORBS3
ILMN_2261122,G6PD
ILMN_2261379,SRGAP2
ILMN_2261416,CD3D
ILMN_2261519,AIRE
ILMN_2261600,FCGR1B
ILMN_2261627,CTLA4
ILMN_2261784,CCNY
ILMN_2261876,MDK
ILMN_2261882,ECPAS
ILMN_2261973,DPH3
ILMN_2262044,PARP10
ILMN_2262198,PMS2CL
ILMN_2262203,PMS2CL
ILMN_2262275,TRIM13
ILMN_2262288,EEF1G
ILMN_2262362,ABCG1
ILMN_2262462,CACTIN
ILMN_2262510,TBX1
ILMN_2262543,NDUFAF5
ILMN_2262644,KCNIP3
ILMN_2262749,SOCS5
ILMN_2262901,RUFY3
ILMN_2262930,MAPK8IP2
ILMN_2262957,WIPF1
ILMN_2263054,FEZ1
ILMN_2263086,NTM
ILMN_2263144,TMEM223
ILMN_2263312,MVB12B
ILMN_2263333,RXRG
ILMN_2263466,ACADVL
ILMN_2263718,SPAG9
ILMN_2263829,PIGN
ILMN_2264011,GRAP
ILMN_2264029,KLK5
ILMN_2264177,UPK3B
ILMN_2264205,ZBTB8A
ILMN_2264482,DIDO1
ILMN_2264597,MID2
ILMN_2264625,NIPBL
ILMN_2264634,UTY
ILMN_2264681,LETMD1
ILMN_2264788,PPP2R2B
ILMN_2264916,EDNRB
ILMN_2264981,CYFIP2
ILMN_2265082,SRSF10
ILMN_2265093,GPATCH2L
ILMN_2265222,OTUB1
ILMN_2265623,HIF3A
ILMN_2265654,UBE2C
ILMN_2265759,SLC2A11
ILMN_2265783,FHL2
ILMN_2265985,FRMPD2
ILMN_2265995,NBPF3
ILMN_2266005,SMIM11A
ILMN_2266184,NCALD
ILMN_2266214,LGALS8
ILMN_2266224,SORBS1
ILMN_2266228,VPS13D
ILMN_2266309,CEPT1
ILMN_2266334,BCAP29
ILMN_2266573,SLC12A6
ILMN_2266595,LILRA5
ILMN_2266762,ZNF436
ILMN_2266936,PCDHAC2
ILMN_2266948,SLC38A1
ILMN_2266962,GYPE
ILMN_2267025,F7
ILMN_2267084,ZFYVE1
ILMN_2267104,PAIP2
ILMN_2267131,MAGEA11
ILMN_2267135,ST3GAL1
ILMN_2267365,AKIP1
ILMN_2267488,ITGA6
ILMN_2267508,CAPSL
ILMN_2267535,NET1
ILMN_2267787,HPS1
ILMN_2267797,CYP4Z1
ILMN_2267914,CD68
ILMN_2267990,MAGEA11
ILMN_2268068,MAPKAP1
ILMN_2268115,SUSD4
ILMN_2268156,LFNG
ILMN_2268241,ABL1
ILMN_2268381,RRBP1
ILMN_2268409,VPS13B
ILMN_2268529,KCNK10
ILMN_2268556,AKAP4
ILMN_2268593,JHY
ILMN_2268618,PHF20L1
ILMN_2268855,BAG5
ILMN_2268921,GOLGA7
ILMN_2268969,CHRNA1
ILMN_2268990,DRD3
ILMN_2269002,PDCD10
ILMN_2269092,MANEA
ILMN_2269136,AGAP3
ILMN_2269193,ZNF331
ILMN_2269256,DNAJC12
ILMN_2269380,FNDC3A
ILMN_2269392,RFX3
ILMN_2269564,ARID4B
ILMN_2269619,SLC9A6
ILMN_2269673,CDY1
ILMN_2269900,PACRG
ILMN_2269977,GLUL
ILMN_2270015,AADAT
ILMN_2270100,CEP85L
ILMN_2270299,TP53BP2
ILMN_2270443,LIMK2
ILMN_2270491,NECAB3
ILMN_2270607,RGP1
ILMN_2270802,KCNJ1
ILMN_2270845,WDR74
ILMN_2270900,ZNF197
ILMN_2270909,ICA1
ILMN_2271014,ALG8
ILMN_2271149,PGM5
ILMN_2271304,CACNB1
ILMN_2271336,MARCH2
ILMN_2271379,ENTR1
ILMN_2271568,VCX3A
ILMN_2271584,FARP1
ILMN_2271627,ATXN2L
ILMN_2271699,CCDC159
ILMN_2271762,SCN2A
ILMN_2271875,ALAS2
ILMN_2271884,CHRFAM7A
ILMN_2271894,ZNF654
ILMN_2272074,RO60
ILMN_2272120,PKN1
ILMN_2272251,ASB11
ILMN_2272270,COL4A3
ILMN_2272412,TRPV6
ILMN_2272519,FGR
ILMN_2272708,SLX1A
ILMN_2272857,GCOM1
ILMN_2272867,WDR33
ILMN_2272876,SYT15
ILMN_2272967,TRAPPC6B
ILMN_2273103,ELK4
ILMN_2273224,SLC4A5
ILMN_2273261,FBXO3
ILMN_2273447,NPRL3
ILMN_2273572,OSCP1
ILMN_2273595,TEX11
ILMN_2273609,CAMSAP3
ILMN_2273683,EBAG9
ILMN_2273700,ZNF706
ILMN_2273796,ANKZF1
ILMN_2273882,RNF38
ILMN_2273902,ZAN
ILMN_2273911,ACSL5
ILMN_2273921,RAD51D
ILMN_2274180,MKKS
ILMN_2274199,SUPT3H
ILMN_2274240,GGT1
ILMN_2274306,NRP2
ILMN_2274355,PCDHGB6
ILMN_2274377,AGL
ILMN_2274420,SPTLC1
ILMN_2274531,ZNF586
ILMN_2274571,GAS7
ILMN_2274586,PKD1L2
ILMN_2274775,SLC44A4
ILMN_2274923,MOCS2
ILMN_2275098,DTX2
ILMN_2275110,SPRED3
ILMN_2275126,RHBDF2
ILMN_2275199,OPRM1
ILMN_2275248,ECE2
ILMN_2275297,SREK1
ILMN_2275396,ADORA1
ILMN_2275399,RORC
ILMN_2275437,H2AFY
ILMN_2275455,RNF6
ILMN_2275502,RAPH1
ILMN_2275533,DIAPH3
ILMN_2275560,NDUFAF3
ILMN_2275711,PCDH8
ILMN_2275742,DNASE2B
ILMN_2275760,TFAP2A
ILMN_2275803,LRRC45
ILMN_2276000,CPNE1
ILMN_2276002,CPNE1
ILMN_2276290,RALGPS2
ILMN_2276431,DPH2
ILMN_2276461,MAP2
ILMN_2276504,SCMH1
ILMN_2276688,DIXDC1
ILMN_2276750,ALKBH1
ILMN_2276758,POFUT1
ILMN_2276811,METTL17
ILMN_2276820,NSL1
ILMN_2276904,ALOX15B
ILMN_2276933,GDAP1
ILMN_2276952,TSC22D3
ILMN_2276987,UBXN11
ILMN_2276996,CCR2
ILMN_2277025,RUFY1
ILMN_2277077,PRKAR1A
ILMN_2277099,YWHAB
ILMN_2277121,UBXN11
ILMN_2277201,ATR
ILMN_2277246,SDCBP2
ILMN_2277252,PPFIBP1
ILMN_2277334,KCNK2
ILMN_2277419,SLC38A10
ILMN_2277426,LCK
ILMN_2277492,AGL
ILMN_2277523,DIP2A
ILMN_2277537,MUTYH
ILMN_2277676,ERCC1
ILMN_2277725,CDKL5
ILMN_2277877,MEN1
ILMN_2278112,PRKACB
ILMN_2278152,TPM1
ILMN_2278235,CTBP1
ILMN_2278242,ACSL6
ILMN_2278246,PDE11A
ILMN_2278265,PAOX
ILMN_2278335,AKR1B15
ILMN_2278413,VCX2
ILMN_2278512,NFATC2IP
ILMN_2278518,NFATC2IP
ILMN_2278539,CFAP52
ILMN_2278550,MBOAT1
ILMN_2278561,RABL2A
ILMN_2278590,MEST
ILMN_2278636,CUX1
ILMN_2278653,ZNF493
ILMN_2278686,PPIP5K1
ILMN_2278729,EIF3B
ILMN_2278806,SSX4
ILMN_2278819,PDE7A
ILMN_2278850,RAB24
ILMN_2278984,NXPE4
ILMN_2279099,PHACTR4
ILMN_2279144,JADE3
ILMN_2279182,SMAGP
ILMN_2279339,WTAP
ILMN_2279377,SLC29A1
ILMN_2279397,PKLR
ILMN_2279413,SIAH1
ILMN_2279484,C2orf88
ILMN_2279635,EIF4G2
ILMN_2279796,CAMK2B
ILMN_2279834,ZNF483
ILMN_2279844,LCK
ILMN_2279873,WHAMM
ILMN_2279961,LAMP2
ILMN_2280053,CRCP
ILMN_2280135,P4HA2
ILMN_2280203,FGA
ILMN_2280441,PACRG
ILMN_2280480,TCF19
ILMN_2280542,C2orf78
ILMN_2280548,FYB1
ILMN_2280630,SERF1A
ILMN_2280707,SMOX
ILMN_2280721,CAMK1D
ILMN_2280731,METTL23
ILMN_2280816,CEMP1
ILMN_2280871,HK1
ILMN_2280911,VPS41
ILMN_2280960,DEPDC7
ILMN_2281069,GPATCH4
ILMN_2281089,STEAP3
ILMN_2281128,PSMD10
ILMN_2281167,WDR7
ILMN_2281186,ARHGEF28
ILMN_2281225,PALM2-AKAP2
ILMN_2281320,LAT
ILMN_2281404,ZNF74
ILMN_2281486,CNGA3
ILMN_2281529,STAP2
ILMN_2281607,RTBDN
ILMN_2281786,RTN1
ILMN_2281810,PSG4
ILMN_2281881,LRRCC1
ILMN_2282019,SYN3
ILMN_2282077,MIB2
ILMN_2282081,QRICH1
ILMN_2282282,MLH3
ILMN_2282352,PHYH
ILMN_2282366,IQSEC3
ILMN_2282379,TBX5
ILMN_2282477,TFAP2A
ILMN_2282641,TBXAS1
ILMN_2282718,HPS4
ILMN_2282729,PDE5A
ILMN_2282959,DNA2
ILMN_2283001,DSE
ILMN_2283185,PALM
ILMN_2283195,APOL3
ILMN_2283196,ZSWIM3
ILMN_2283216,LRRN4CL
ILMN_2283245,SHOC1
ILMN_2283293,SCN3A
ILMN_2283325,WLS
ILMN_2283388,RAB5IF
ILMN_2283398,DUSP4
ILMN_2283473,AK5
ILMN_2283597,RETREG1
ILMN_2283726,SPATA7
ILMN_2283772,HEPACAM2
ILMN_2283814,MIR99AHG
ILMN_2283895,PCDHA7
ILMN_2283915,MAP2
ILMN_2284013,KCNC4
ILMN_2284077,SLC38A8
ILMN_2284113,INKA2
ILMN_2284157,CLDN18
ILMN_2284181,UGP2
ILMN_2284222,CDK18
ILMN_2284327,DCAF11
ILMN_2284400,VSX1
ILMN_2284496,STK31
ILMN_2284591,OPA3
ILMN_2284647,COL9A1
ILMN_2284706,PHF11
ILMN_2284744,HNMT
ILMN_2284794,PSMB8
ILMN_2284893,LHX3
ILMN_2284930,PRR20A
ILMN_2284941,ABCF2
ILMN_2284998,SP100
ILMN_2285032,TENM2
ILMN_2285091,ZNF3
ILMN_2285112,FBXO11
ILMN_2285141,USP48
ILMN_2285213,DNAJB2
ILMN_2285280,CSH2
ILMN_2285375,SORD
ILMN_2285390,PABPC5
ILMN_2285404,DMKN
ILMN_2285480,LBR
ILMN_2285490,PPIL3
ILMN_2285506,ACSL4
ILMN_2285568,NAAA
ILMN_2285585,PROSER1
ILMN_2285603,DMPK
ILMN_2285618,DIP2A
ILMN_2285648,KCNIP4
ILMN_2285708,SNHG32
ILMN_2285713,TDP1
ILMN_2285802,SEC14L1
ILMN_2285817,FAM89A
ILMN_2285996,PCLAF
ILMN_2286024,CTPS2
ILMN_2286106,PAICS
ILMN_2286253,COL11A1
ILMN_2286334,U2SURP
ILMN_2286339,ADD2
ILMN_2286379,HYDIN
ILMN_2286400,CAPS
ILMN_2286514,GTPBP8
ILMN_2286570,ADAMTS13
ILMN_2286574,EPHA3
ILMN_2286783,LRRC37A4P
ILMN_2286800,DNM1L
ILMN_2286870,CSNK1D
ILMN_2286987,BTBD17
ILMN_2287061,HIF3A
ILMN_2287082,VCPKMT
ILMN_2287147,UBTF
ILMN_2287157,DST
ILMN_2287168,SAR1B
ILMN_2287253,PFKL
ILMN_2287257,G6PC2
ILMN_2287276,FAM177A1
ILMN_2287296,SYF2
ILMN_2287543,SHISA3
ILMN_2287604,OTUD4
ILMN_2287653,PLAG1
ILMN_2287707,POT1
ILMN_2287888,PSMC4
ILMN_2287941,CYLD
ILMN_2287958,SOX6
ILMN_2288070,FTO
ILMN_2288142,HSFY1
ILMN_2288148,TTYH2
ILMN_2288175,AGPAT3
ILMN_2288219,NOBOX
ILMN_2288232,PHKB
ILMN_2288254,UNC45A
ILMN_2288285,CDY1B
ILMN_2288290,CDY1B
ILMN_2288297,CEP63
ILMN_2288402,HIP1R
ILMN_2288483,CEP19
ILMN_2288582,PCDHA12
ILMN_2288740,ZNF266
ILMN_2288784,CCDC34
ILMN_2288905,CPEB1
ILMN_2288928,PPP4R4
ILMN_2288976,PDE4B
ILMN_2289093,RNF213
ILMN_2289111,GLB1
ILMN_2289301,TCERG1
ILMN_2289381,DKK3
ILMN_2289424,ANKRD20A3
ILMN_2289433,PIK3R1
ILMN_2289473,TEPP
ILMN_2289533,KCNIP1
ILMN_2289576,VWA1
ILMN_2289593,FXYD2
ILMN_2289623,TTC36
ILMN_2289775,HAX1
ILMN_2289825,ARPP21
ILMN_2289849,FCGR2A
ILMN_2289887,SELENON
ILMN_2289924,TRAK1
ILMN_2290007,NELFB
ILMN_2290025,SIL1
ILMN_2290068,VAV3
ILMN_2290089,UBN1
ILMN_2290118,MEGF9
ILMN_2290204,ARHGAP28
ILMN_2290338,RCAN1
ILMN_2290444,PTGER3
ILMN_2290453,PTGER3
ILMN_2290522,TSPAN4
ILMN_2290547,DDR1
ILMN_2290618,SEC22C
ILMN_2290628,IL16
ILMN_2290679,TIRAP
ILMN_2290686,SNX7
ILMN_2290732,ZNF626
ILMN_2290776,AGBL5
ILMN_2290808,RPL21
ILMN_2290893,PCDHA3
ILMN_2290896,AKR1C6P
ILMN_2290998,CCS
ILMN_2291010,PSMF1
ILMN_2291083,SLC6A15
ILMN_2291092,FAM13A
ILMN_2291152,PPP2R2C
ILMN_2291249,RASSF6
ILMN_2291407,PDE4DIP
ILMN_2291455,FAM102A
ILMN_2291534,HSFY2
ILMN_2291538,HSFY2
ILMN_2291565,CT45A5
ILMN_2291619,RAB3IP
ILMN_2291644,SIRT5
ILMN_2291709,SSX4B
ILMN_2291862,RFPL3S
ILMN_2291871,GLIS3
ILMN_2291891,CFL2
ILMN_2291954,SLA
ILMN_2292123,COL4A3BP
ILMN_2292178,CLEC12A
ILMN_2292187,CHN2
ILMN_2292334,UBTF
ILMN_2292387,TANK
ILMN_2292576,TMEM151A
ILMN_2292592,PCSK6
ILMN_2292636,DUOX1
ILMN_2292646,GAD1
ILMN_2292686,SLC26A6
ILMN_2292696,COX15
ILMN_2292723,SSX2
ILMN_2292748,ING5
ILMN_2292863,RASA1
ILMN_2292875,EFL1
ILMN_2292963,UBE2D3
ILMN_2293012,ADAM32
ILMN_2293021,USH2A
ILMN_2293067,PM20D1
ILMN_2293131,ARHGEF1
ILMN_2293167,LRR1
ILMN_2293374,TOP1MT
ILMN_2293393,ZNF623
ILMN_2293441,RHOBTB1
ILMN_2293451,BANF2
ILMN_2293511,CTNND1
ILMN_2293529,AKAP7
ILMN_2293594,LAMA3
ILMN_2293631,MGAT5B
ILMN_2293677,STAG2
ILMN_2293692,CREBBP
ILMN_2293744,MARVELD2
ILMN_2293758,AKAP11
ILMN_2293872,PRKAG2
ILMN_2293902,ABCC6
ILMN_2293992,RAB28
ILMN_2294086,STMN1
ILMN_2294123,SEPTIN4
ILMN_2294274,S100PBP
ILMN_2294294,CEP63
ILMN_2294411,CTDP1
ILMN_2294431,CDC25C
ILMN_2294442,SNURF
ILMN_2294542,IL17RD
ILMN_2294644,COP1
ILMN_2294653,PDE5A
ILMN_2294684,CEP170
ILMN_2294751,ASCC3
ILMN_2294762,AMY1A
ILMN_2294784,PRDM1
ILMN_2294878,NSUN5
ILMN_2294989,NIBAN2
ILMN_2295042,RAE1
ILMN_2295183,KMT2C
ILMN_2295213,PDE8A
ILMN_2295252,C9orf72
ILMN_2295280,FAM13C
ILMN_2295318,RGPD5
ILMN_2295330,NEK10
ILMN_2295346,RNLS
ILMN_2295387,FAM153A
ILMN_2295506,LUC7L
ILMN_2295511,LUC7L
ILMN_2295518,TRO
ILMN_2295559,A3GALT2
ILMN_2295620,MAZ
ILMN_2295698,AFG3L1P
ILMN_2295747,OR2A7
ILMN_2295844,VAMP1
ILMN_2295879,NGDN
ILMN_2295918,PCNX2
ILMN_2295957,HHLA3
ILMN_2295980,ACBD5
ILMN_2295987,NBPF1
ILMN_2296011,BRWD1
ILMN_2296036,PTPN2
ILMN_2296037,PTPN2
ILMN_2296045,PPM1A
ILMN_2296057,CASP2
ILMN_2296101,PCDHA9
ILMN_2296284,MRI1
ILMN_2296290,ATG9A
ILMN_2296335,NSD2
ILMN_2296369,MATR3
ILMN_2296422,SMC2
ILMN_2296439,PDE4B
ILMN_2296450,GH2
ILMN_2296510,SLC5A12
ILMN_2296644,PCDHGA9
ILMN_2296677,C9orf72
ILMN_2296697,MAP3K3
ILMN_2296776,PTPRA
ILMN_2296843,GCDH
ILMN_2296950,APOBEC3F
ILMN_2297069,TCAF1
ILMN_2297076,MPG
ILMN_2297096,ARHGAP8
ILMN_2297161,NCBP2
ILMN_2297196,LRRC4B
ILMN_2297205,ATRN
ILMN_2297315,CDRT1
ILMN_2297353,TRPV4
ILMN_2297373,ELMSAN1
ILMN_2297453,ST6GALNAC4
ILMN_2297511,PODXL
ILMN_2297555,MAGEB1
ILMN_2297570,TTC39A
ILMN_2297626,PEG10
ILMN_2297644,PLEKHG5
ILMN_2297662,RSPH10B
ILMN_2297710,PLEKHB2
ILMN_2297765,KCNMA1
ILMN_2297824,UBE2G2
ILMN_2297854,P2RY2
ILMN_2297864,MTMR14
ILMN_2297887,SEZ6L2
ILMN_2297961,RALGDS
ILMN_2298028,GPR173
ILMN_2298035,IGF2
ILMN_2298159,PRDM1
ILMN_2298160,OTUD7A
ILMN_2298171,FOXR1
ILMN_2298189,COLEC11
ILMN_2298301,BNC1
ILMN_2298365,PPP2R2B
ILMN_2298366,TLR10
ILMN_2298464,MOBP
ILMN_2298511,BOLA2
ILMN_2298567,ARID5A
ILMN_2298577,TBX18
ILMN_2298588,TAOK2
ILMN_2298611,C10orf53
ILMN_2298624,RREB1
ILMN_2298683,KCNQ4
ILMN_2298727,MAPT
ILMN_2298755,HS6ST2
ILMN_2298795,KIR2DL5A
ILMN_2298818,RPS29
ILMN_2298830,LMX1A
ILMN_2298888,NRG1
ILMN_2298936,THOC3
ILMN_2298958,MRRF
ILMN_2298988,ENTPD8
ILMN_2299045,BMP2K
ILMN_2299072,LUC7L3
ILMN_2299095,SIGLEC6
ILMN_2299221,RABGGTA
ILMN_2299260,ZNF41
ILMN_2299440,KIRREL2
ILMN_2299450,P2RX2
ILMN_2299612,TMEM150A
ILMN_2299661,TNFRSF25
ILMN_2299737,BBS5
ILMN_2299795,CPM
ILMN_2299843,DMAC2L
ILMN_2299862,KCNH1
ILMN_2300022,DMP1
ILMN_2300186,DYNLL1
ILMN_2300396,COMMD5
ILMN_2300664,CACNA1I
ILMN_2300695,IKZF3
ILMN_2300894,KCNQ2
ILMN_2300970,ETFB
ILMN_2301083,UBE2C
ILMN_2301163,SFR1
ILMN_2301193,ATP8B2
ILMN_2301624,MACF1
ILMN_2301677,MEIS3
ILMN_2301722,PDE8B
ILMN_2301725,PDE8B
ILMN_2301955,THAP1
ILMN_2302075,MSI2
ILMN_2302118,CCDC50
ILMN_2302214,ADAM5
ILMN_2302358,ABCC5
ILMN_2302632,HFE
ILMN_2302654,LRP8
ILMN_2302692,CERKL
ILMN_2302716,ALDH18A1
ILMN_2302757,FCGBP
ILMN_2302947,CSF1
ILMN_2302983,TRPM3
ILMN_2303010,KCNC2
ILMN_2303166,MBNL3
ILMN_2303170,MBNL3
ILMN_2303669,SLC4A8
ILMN_2303912,SCD5
ILMN_2303955,FKBP1B
ILMN_2304020,GRXCR2
ILMN_2304186,MITF
ILMN_2304289,GRIP1
ILMN_2304404,PBLD
ILMN_2304495,PPP1R1B
ILMN_2304512,SAA1
ILMN_2304577,KCNK7
ILMN_2304624,EIF4H
ILMN_2304878,TAC4
ILMN_2304996,RFNG
ILMN_2305112,CTH
ILMN_2305116,CTH
ILMN_2305225,NDRG4
ILMN_2305249,CELF4
ILMN_2305407,ZBTB16
ILMN_2305416,PCDHGA5
ILMN_2305544,DBI
ILMN_2305599,LDB3
ILMN_2305721,POMT1
ILMN_2305843,CHAT
ILMN_2306033,PRAME
ILMN_2306066,FUS
ILMN_2306077,USP33
ILMN_2306189,MAGED1
ILMN_2306540,PDE9A
ILMN_2306565,MTX2
ILMN_2306630,SP8
ILMN_2306631,SP8
ILMN_2306661,UNC13C
ILMN_2306692,MINK1
ILMN_2306935,CFAP65
ILMN_2306955,PXYLP1
ILMN_2307032,OSBPL5
ILMN_2307150,GPIHBP1
ILMN_2307266,ARL6
ILMN_2307407,MPIG6B
ILMN_2307450,ZNF302
ILMN_2307455,UBE2A
ILMN_2307598,SLC37A3
ILMN_2307656,AGTRAP
ILMN_2307721,IL22RA2
ILMN_2307851,NPFFR2
ILMN_2307861,COL6A3
ILMN_2307883,ATP5MF
ILMN_2307903,VCAM1
ILMN_2308338,BMF
ILMN_2308582,CYB5R3
ILMN_2308689,AGBL5
ILMN_2308806,MAPK8
ILMN_2308849,MYADM
ILMN_2308950,AKAP12
ILMN_2309156,PMEPA1
ILMN_2309180,SMARCD3
ILMN_2309228,GPS1
ILMN_2309245,BIN1
ILMN_2309446,RBBP6
ILMN_2309449,RBBP6
ILMN_2309534,RDM1
ILMN_2309549,AMZ2
ILMN_2309608,E2F6
ILMN_2309615,PSG6
ILMN_2309848,FXYD5
ILMN_2309926,ZDHHC14
ILMN_2310001,MOG
ILMN_2310019,ZNF565
ILMN_2310075,TRMT2A
ILMN_2310253,TARBP2
ILMN_2310579,PTPN20
ILMN_2310589,DIABLO
ILMN_2310621,ATP5MF
ILMN_2310685,FOXK2
ILMN_2310814,MAPT
ILMN_2310896,NLRP3
ILMN_2310909,ATP2A3
ILMN_2310968,RUFY1
ILMN_2311020,DNAJC12
ILMN_2311041,MRPL52
ILMN_2311089,BRCA1
ILMN_2311166,ITGB5
ILMN_2311278,ADD3
ILMN_2311456,COL11A2
ILMN_2311497,RCC1
ILMN_2311518,RO60
ILMN_2311537,HMGA1
ILMN_2311548,PTRH2
ILMN_2311761,AP3S1
ILMN_2311779,TMUB2
ILMN_2311796,TES
ILMN_2311798,TES
ILMN_2311826,USP6NL
ILMN_2311835,CACNA1G
ILMN_2311873,GP2
ILMN_2311989,CUTA
ILMN_2312106,PRAMEF10
ILMN_2312149,ZNF160
ILMN_2312194,CYB5A
ILMN_2312228,FUT6
ILMN_2312275,SRP54
ILMN_2312296,PCBP2
ILMN_2312304,INTS6
ILMN_2312340,LILRB2
ILMN_2312386,PAIP1
ILMN_2312498,SEMG1
ILMN_2312587,NRAP
ILMN_2312606,IRF5
ILMN_2312709,LCMT1
ILMN_2312719,EXOSC9
ILMN_2312732,DPP8
ILMN_2312764,AJAP1
ILMN_2312897,DGUOK
ILMN_2312906,MIA3
ILMN_2313074,DEDD
ILMN_2313079,NLRP1
ILMN_2313158,MBNL1
ILMN_2313330,FAM98B
ILMN_2313378,SPAG6
ILMN_2313434,TCP1
ILMN_2313672,IL1RL1
ILMN_2313730,RHOC
ILMN_2313782,ATG4A
ILMN_2313851,OSBPL9
ILMN_2313856,OSBPL9
ILMN_2313889,ZNF682
ILMN_2313901,PAM
ILMN_2313926,CDC42SE2
ILMN_2313946,CPNE7
ILMN_2314007,TCF12
ILMN_2314080,MIA2
ILMN_2314121,TSHR
ILMN_2314140,PAX6
ILMN_2314169,PTHLH
ILMN_2314244,LRRC23
ILMN_2314417,HYAL1
ILMN_2314998,ZNF275
ILMN_2315044,FGG
ILMN_2315208,CAMK2B
ILMN_2315289,PEX10
ILMN_2315569,N6AMT1
ILMN_2315694,STRADA
ILMN_2315780,TACC2
ILMN_2315789,PTPRD
ILMN_2315964,PSRC1
ILMN_2315979,LBH
ILMN_2316083,DNAJC28
ILMN_2316104,IQCB1
ILMN_2316148,UNC13A
ILMN_2316173,AP1S1
ILMN_2316236,HOPX
ILMN_2316278,MAGED4B
ILMN_2316386,GPBAR1
ILMN_2316540,MRPL11
ILMN_2316599,ZNF629
ILMN_2316740,FOXP4
ILMN_2316778,ETNK1
ILMN_2316806,RWDD1
ILMN_2316844,RBPJ
